Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-04 20:34:56.652,Water Tank (Level %),50.0,59.21,0
2026-05-04 20:34:57.792,Water Tank (Level %),50.0,57.3,0
2026-05-04 20:34:58.945,Water Tank (Level %),50.0,55.39,0
2026-05-04 20:35:00.082,Water Tank (Level %),50.0,53.48,0
2026-05-04 20:35:01.221,Water Tank (Level %),50.0,51.57,0
2026-05-04 20:35:02.382,Water Tank (Level %),50.0,49.66,0
2026-05-04 20:35:03.513,Water Tank (Level %),50.0,47.75,0
2026-05-04 20:35:04.662,Water Tank (Level %),50.0,45.84,0
2026-05-04 20:35:05.823,Water Tank (Level %),50.0,43.93,0
2026-05-04 20:35:06.948,Water Tank (Level %),50.0,42.02,0
2026-05-04 20:35:08.092,Water Tank (Level %),50.0,40.11,0
2026-05-04 20:35:09.240,Water Tank (Level %),50.0,38.2,0
2026-05-04 20:35:10.364,Water Tank (Level %),50.0,36.29,0
2026-05-04 20:35:11.498,Water Tank (Level %),50.0,34.38,0
2026-05-04 20:35:12.629,Water Tank (Level %),50.0,32.47,0
2026-05-04 20:35:13.757,Water Tank (Level %),50.0,33.57,31.59
2026-05-04 20:35:14.900,Water Tank (Level %),50.0,41.21,100
2026-05-04 20:35:16.044,Water Tank (Level %),50.0,48.85,100
2026-05-04 20:35:17.191,Water Tank (Level %),50.0,56.49,100
2026-05-04 20:35:18.331,Water Tank (Level %),50.0,64.13,100
2026-05-04 20:35:19.497,Water Tank (Level %),50.0,71.77,100
2026-05-04 20:35:20.644,Water Tank (Level %),50.0,79.41,100
2026-05-04 20:35:21.785,Water Tank (Level %),50.0,87.05,100
2026-05-04 20:35:22.915,Water Tank (Level %),50.0,85.14,0
2026-05-04 20:35:24.060,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:35:25.191,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:35:26.323,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:35:27.460,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:35:28.628,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:35:29.769,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:35:30.902,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:35:32.044,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:35:33.190,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:35:34.344,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:35:35.497,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:35:36.628,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:35:37.767,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:35:38.907,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:35:40.068,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:35:41.191,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:35:42.324,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:35:43.461,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:35:44.597,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:35:45.738,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:35:46.882,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:35:48.017,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:35:49.160,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:35:50.307,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:35:51.443,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:35:52.582,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:35:53.740,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:35:54.902,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:35:56.041,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:35:57.192,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:35:58.332,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:35:59.465,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:36:00.607,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:36:01.749,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:36:02.882,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:36:04.014,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:36:05.159,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:36:06.298,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:36:07.432,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:36:08.582,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:36:09.723,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:36:10.853,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:36:11.997,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:36:13.138,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:36:14.258,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:36:15.398,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:36:16.538,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:36:17.682,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:36:18.814,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:36:19.944,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:36:21.097,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:36:22.231,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:36:23.369,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:36:24.498,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:36:25.639,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:36:26.792,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:36:27.931,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:36:29.062,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:36:30.207,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:36:31.382,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:36:32.514,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:36:33.660,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:36:34.792,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:36:35.929,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:36:37.082,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:36:38.224,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:36:39.367,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:36:40.507,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:36:41.679,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:36:42.821,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:36:43.965,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:36:45.122,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:36:46.249,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:36:47.395,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:36:48.525,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:36:49.661,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:36:50.801,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:36:51.940,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:36:53.078,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:36:54.213,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:36:55.359,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:36:56.510,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:36:57.647,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:36:58.788,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:36:59.915,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:37:01.055,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:37:02.196,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:37:03.328,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:37:04.469,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:37:05.606,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:37:06.741,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:37:07.891,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:37:09.028,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:37:10.164,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:37:11.312,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:37:12.460,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:37:13.591,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:37:14.728,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:37:15.859,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:37:16.997,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:37:18.151,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:37:19.303,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:37:20.438,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:37:21.581,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:37:22.724,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:37:23.877,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:37:25.005,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:37:26.144,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:37:27.287,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:37:28.441,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:37:29.571,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:37:30.701,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:37:31.832,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:37:32.967,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:37:34.100,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:37:35.228,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:37:36.372,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:37:37.498,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:37:38.633,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:37:39.772,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:37:40.925,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:37:42.062,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:37:43.208,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:37:44.351,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:37:45.487,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:37:46.629,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:37:47.762,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:37:48.893,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:37:50.020,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:37:51.160,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:37:52.301,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:37:53.434,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:37:54.578,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:37:55.717,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:37:56.850,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:37:57.982,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:37:59.151,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:38:00.291,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:38:01.432,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:38:02.567,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:38:03.691,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:38:04.833,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:38:05.972,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:38:07.109,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:38:08.244,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:38:09.392,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:38:10.522,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:38:11.660,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:38:12.820,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:38:13.964,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:38:15.104,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:38:16.236,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:38:17.375,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:38:18.510,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:38:19.644,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:38:20.780,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:38:21.927,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:38:23.062,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:38:24.190,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:38:25.320,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:38:26.452,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:38:27.607,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:38:28.746,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:38:29.889,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:38:31.046,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:38:32.184,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:38:33.320,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:38:34.452,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:38:35.595,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:38:36.739,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:38:37.875,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:38:39.020,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:38:40.147,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:38:41.279,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:38:42.417,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:38:43.557,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:38:44.690,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:38:45.820,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:38:46.949,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:38:48.091,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:38:49.220,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:38:50.355,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:38:51.480,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:38:52.612,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:38:53.756,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:38:54.883,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:38:56.016,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:38:57.155,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:38:58.285,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:38:59.438,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:39:00.587,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:39:01.722,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:39:02.878,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:39:04.017,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:39:05.152,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:39:06.282,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:39:07.419,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:39:08.556,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:39:09.691,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:39:10.828,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:39:11.968,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:39:13.094,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:39:14.224,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:39:15.361,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:39:16.490,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:39:17.638,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:39:18.772,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:39:19.913,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:39:21.037,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:39:22.176,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:39:23.313,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:39:24.453,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:39:25.598,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:39:26.741,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:39:27.883,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:39:29.027,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:39:30.161,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:39:31.320,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:39:32.490,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:39:33.646,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:39:34.784,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:39:35.923,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:39:37.064,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:39:38.210,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:39:39.348,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:39:40.476,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:39:41.611,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:39:42.760,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:39:43.921,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:39:45.061,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:39:46.209,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:39:47.342,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:39:48.482,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:39:49.631,Water Tank (Level %),50.0,39.3,0
2026-05-04 20:39:50.757,Water Tank (Level %),50.0,37.39,0
2026-05-04 20:39:51.891,Water Tank (Level %),50.0,35.48,0
2026-05-04 20:39:53.027,Water Tank (Level %),50.0,33.57,0
2026-05-04 20:39:54.161,Water Tank (Level %),50.0,31.66,0
2026-05-04 20:39:55.293,Water Tank (Level %),50.0,39.3,100
2026-05-04 20:39:56.454,Water Tank (Level %),50.0,46.94,100
2026-05-04 20:39:57.592,Water Tank (Level %),50.0,54.58,100
2026-05-04 20:39:58.743,Water Tank (Level %),50.0,62.22,100
2026-05-04 20:39:59.873,Water Tank (Level %),50.0,69.86,100
2026-05-04 20:40:01.019,Water Tank (Level %),50.0,77.5,100
2026-05-04 20:40:02.172,Water Tank (Level %),50.0,85.14,100
2026-05-04 20:40:03.305,Water Tank (Level %),50.0,83.23,0
2026-05-04 20:40:04.441,Water Tank (Level %),50.0,81.32,0
2026-05-04 20:40:05.578,Water Tank (Level %),50.0,79.41,0
2026-05-04 20:40:06.705,Water Tank (Level %),50.0,77.5,0
2026-05-04 20:40:07.860,Water Tank (Level %),50.0,75.59,0
2026-05-04 20:40:09.020,Water Tank (Level %),50.0,73.68,0
2026-05-04 20:40:10.158,Water Tank (Level %),50.0,71.77,0
2026-05-04 20:40:11.300,Water Tank (Level %),50.0,69.86,0
2026-05-04 20:40:12.438,Water Tank (Level %),50.0,67.95,0
2026-05-04 20:40:13.591,Water Tank (Level %),50.0,66.04,0
2026-05-04 20:40:14.754,Water Tank (Level %),50.0,64.13,0
2026-05-04 20:40:15.892,Water Tank (Level %),50.0,62.22,0
2026-05-04 20:40:17.039,Water Tank (Level %),50.0,60.31,0
2026-05-04 20:40:18.167,Water Tank (Level %),50.0,58.4,0
2026-05-04 20:40:19.307,Water Tank (Level %),50.0,56.49,0
2026-05-04 20:40:20.437,Water Tank (Level %),50.0,54.58,0
2026-05-04 20:40:21.574,Water Tank (Level %),50.0,52.67,0
2026-05-04 20:40:22.705,Water Tank (Level %),50.0,50.76,0
2026-05-04 20:40:23.837,Water Tank (Level %),50.0,48.85,0
2026-05-04 20:40:24.974,Water Tank (Level %),50.0,46.94,0
2026-05-04 20:40:26.109,Water Tank (Level %),50.0,45.03,0
2026-05-04 20:40:27.246,Water Tank (Level %),50.0,43.12,0
2026-05-04 20:40:28.381,Water Tank (Level %),50.0,41.21,0
2026-05-04 20:40:29.539,Water Tank (Level %),50.0,39.3,0
